date;hour;humidity;cloud;tempC;windHph;pressureIn;precipIn;condition
2018-04-19;4;71;9;18.50;4.00;30.60;0.00;1000
2018-04-19;5;72;9;18.30;4.00;30.60;0.00;1000
2018-04-19;6;73;9;18.00;4.00;30.60;0.00;1000
2018-04-19;7;70;9;19.50;5.40;30.60;0.00;1000
2018-04-19;8;67;9;21.00;6.80;30.60;0.00;1000
2018-04-19;9;63;9;22.50;8.30;30.60;0.00;1000
2018-04-19;10;57;9;24.70;8.40;30.60;0.00;1000
2018-04-19;11;51;9;26.90;8.50;30.60;0.00;1000
2018-04-19;12;44;9;29.20;8.60;30.60;0.00;1000
2018-04-19;13;42;8;29.70;8.50;30.60;0.00;1000
2018-04-19;14;40;8;30.10;8.40;30.50;0.00;1000
2018-04-19;15;37;8;30.60;8.30;30.50;0.00;1000
2018-04-19;16;42;8;28.90;6.20;30.50;0.00;1000
2018-04-19;17;47;7;27.30;4.20;30.50;0.00;1000
2018-04-19;18;52;7;25.60;2.20;30.50;0.00;1000
2018-04-19;19;55;8;24.60;2.60;30.50;0.00;1000
2018-04-19;20;58;9;23.70;3.10;30.50;0.00;1000
2018-04-19;21;61;11;22.70;3.60;30.50;0.00;1000
2018-04-19;22;62;12;22.20;4.00;30.50;0.00;1000
2018-04-19;23;63;13;21.70;4.30;30.60;0.00;1000
2018-04-20;0;64;14;21.20;4.70;30.60;0.00;1000
2018-04-20;1;66;14;20.80;4.80;30.50;0.00;1000
2018-04-20;2;67;14;20.50;4.90;30.50;0.00;1000
2018-04-20;3;68;14;20.10;5.00;30.50;0.00;1000
2018-04-20;4;68;12;19.80;5.00;30.50;0.00;1000
2018-04-20;5;69;11;19.60;5.00;30.50;0.00;1000
2018-04-20;6;69;10;19.30;5.00;30.50;0.00;1000
2018-04-20;7;66;9;20.80;6.40;30.50;0.00;1000
2018-04-20;8;62;9;22.30;7.70;30.50;0.00;1000
2018-04-20;9;58;8;23.70;9.00;30.60;0.00;1000
2018-04-20;10;52;9;25.90;8.90;30.50;0.00;1000
2018-04-20;11;46;9;28.10;8.80;30.50;0.00;1000
2018-04-20;12;39;10;30.30;8.60;30.50;0.00;1000
2018-04-20;13;38;9;30.70;7.70;30.50;0.00;1000
2018-04-20;14;37;9;31.20;6.70;30.50;0.00;1000
2018-04-20;15;36;9;31.60;5.80;30.50;0.00;1000
2018-04-20;16;41;9;30.00;5.40;30.50;0.00;1000
2018-04-20;17;45;9;28.40;5.00;30.50;0.00;1000
2018-04-20;18;50;10;26.80;4.70;30.50;0.00;1000
2018-04-20;19;53;13;25.90;5.40;30.50;0.00;1000
2018-04-20;20;55;16;25.00;6.10;30.50;0.00;1000
2018-04-20;21;58;19;24.10;6.80;30.50;0.00;1000
2018-04-20;22;60;24;23.60;5.30;30.50;0.00;1000
2018-04-20;23;62;29;23.00;3.70;30.50;0.00;1003
2018-04-21;0;64;34;22.50;2.20;30.50;0.00;1003
2018-04-21;1;68;31;21.90;2.40;30.50;0.00;1003
2018-04-21;2;71;28;21.20;2.60;30.50;0.00;1003
2018-04-21;3;75;25;20.60;2.90;30.50;0.00;1003
2018-04-21;4;76;24;20.30;3.10;30.50;0.00;1003
2018-04-21;5;77;22;19.90;3.40;30.50;0.00;1000
2018-04-21;6;78;21;19.60;3.60;30.50;0.00;1000
2018-04-21;7;75;20;20.70;5.90;30.50;0.00;1000
2018-04-21;8;71;18;21.90;8.20;30.50;0.00;1000
2018-04-21;9;68;17;23.10;10.40;30.50;0.00;1000
2018-04-21;10;66;25;24.30;9.60;30.50;0.00;1000
2018-04-21;11;65;33;25.60;8.80;30.50;0.00;1063
2018-04-21;12;64;41;26.80;7.90;30.50;0.00;1063
2018-04-21;13;62;53;27.40;8.50;30.50;0.00;1063
2018-04-21;14;60;66;28.10;9.10;30.50;0.00;1006
2018-04-21;15;57;78;28.70;9.70;30.50;0.00;1006
2018-04-21;16;61;71;27.60;7.70;30.40;0.00;1006
2018-04-21;17;65;63;26.60;5.60;30.40;0.02;1240
2018-04-21;18;69;56;25.50;3.60;30.40;0.03;1240
2018-04-21;19;74;45;24.40;3.50;30.40;0.01;1240
2018-04-21;20;80;34;23.20;3.40;30.50;0.00;1000
2018-04-21;21;85;23;22.10;3.20;30.50;0.00;1000
2018-04-21;22;85;19;21.80;3.40;30.50;0.00;1000
2018-04-21;23;86;15;21.50;3.50;30.50;0.00;1000
2018-04-22;0;86;12;21.20;3.60;30.50;0.00;1000
2018-04-22;1;87;12;20.80;3.70;30.40;0.00;1000
2018-04-22;2;87;12;20.40;3.80;30.40;0.00;1000
2018-04-22;3;88;12;20.00;4.00;30.40;0.00;1000
2018-04-22;4;86;13;19.80;4.00;30.40;0.00;1000
2018-04-22;5;85;13;19.50;4.00;30.40;0.00;1000
2018-04-22;6;84;14;19.30;4.00;30.50;0.00;1000
2018-04-22;7;78;14;20.70;4.70;30.50;0.00;1000
2018-04-22;8;71;15;22.00;5.40;30.50;0.00;1000
2018-04-22;9;65;15;23.40;6.10;30.50;0.00;1000
2018-04-22;10;59;15;25.50;5.80;30.50;0.00;1000
2018-04-22;11;52;14;27.70;5.40;30.50;0.00;1000
2018-04-22;12;46;14;29.90;5.00;30.50;0.00;1000
2018-04-22;13;45;12;30.20;4.70;30.40;0.00;1000
2018-04-22;14;45;10;30.50;4.30;30.40;0.00;1000
2018-04-22;15;44;9;30.80;4.00;30.40;0.00;1000
2018-04-22;16;49;10;29.30;4.60;30.40;0.00;1000
2018-04-22;17;54;11;27.90;5.20;30.40;0.00;1000
2018-04-22;18;59;13;26.50;5.80;30.40;0.00;1000
2018-04-22;19;61;13;25.50;6.60;30.40;0.00;1000
2018-04-22;20;64;14;24.60;7.40;30.50;0.00;1000
2018-04-22;21;66;14;23.70;8.30;30.50;0.00;1000
2018-04-22;22;68;13;23.20;7.00;30.50;0.00;1000
2018-04-22;23;69;12;22.70;5.60;30.50;0.00;1000
2018-04-23;0;71;11;22.20;4.30;30.50;0.00;1000
2018-04-23;1;71;10;22.00;4.90;30.50;0.00;1000
2018-04-23;2;72;10;21.80;5.50;30.50;0.00;1000
2018-04-23;3;72;10;21.60;6.10;30.50;0.00;1000
2018-04-23;4;73;9;21.20;6.10;30.50;0.00;1000
2018-04-23;5;73;9;20.90;6.10;30.50;0.00;1000
2018-04-23;6;73;8;20.60;6.10;30.50;0.00;1000
2018-04-23;7;68;8;21.90;7.30;30.50;0.00;1000
2018-04-23;8;63;9;23.20;8.50;30.50;0.00;1000
2018-04-23;9;58;9;24.60;9.70;30.50;0.00;1000
2018-04-23;10;56;11;26.20;10.00;30.50;0.00;1000
2018-04-23;11;53;13;27.80;10.20;30.50;0.00;1000
2018-04-23;12;50;16;29.40;10.40;30.50;0.00;1000
2018-04-23;13;49;22;30.10;9.00;30.50;0.00;1000
2018-04-23;14;48;28;30.70;7.60;30.50;0.00;1003
2018-04-23;15;46;35;31.40;6.10;30.50;0.00;1003
2018-04-23;16;55;42;29.40;7.00;30.50;0.00;1003
2018-04-23;17;64;50;27.40;7.80;30.50;0.02;1240
2018-04-23;18;73;57;25.40;8.60;30.50;0.02;1240
2018-04-23;19;76;46;24.70;8.20;30.50;0.01;1240
2018-04-23;20;78;35;24.10;7.70;30.50;0.00;1000
2018-04-23;21;81;24;23.50;7.20;30.50;0.00;1000
2018-04-23;22;82;25;23.10;6.10;30.50;0.00;1000
2018-04-23;23;84;26;22.60;5.00;30.50;0.02;1063
2018-04-24;0;86;27;22.20;4.00;30.50;0.02;1063
2018-04-24;1;86;34;22.00;3.70;30.50;0.01;1063
2018-04-24;2;87;40;21.80;3.50;30.50;0.00;1003
2018-04-24;3;88;46;21.60;3.20;30.50;0.00;1003
2018-04-24;4;88;44;21.30;3.20;30.50;0.00;1003
2018-04-24;5;88;42;21.10;3.20;30.50;0.00;1003
2018-04-24;6;89;40;20.80;3.20;30.50;0.00;1003
2018-04-24;7;84;42;22.10;2.50;30.60;0.00;1003
2018-04-24;8;80;43;23.40;1.80;30.60;0.00;1003
2018-04-24;9;75;45;24.70;1.10;30.60;0.00;1003
2018-04-24;10;69;38;26.20;1.70;30.60;0.00;1003
2018-04-24;11;63;31;27.80;2.30;30.60;0.00;1000
2018-04-24;12;57;25;29.30;2.90;30.60;0.00;1000
2018-04-24;13;56;30;29.60;3.60;30.60;0.00;1000
2018-04-24;14;55;35;29.80;4.30;30.60;0.00;1003
2018-04-24;15;54;40;30.10;5.00;30.50;0.00;1003
2018-04-24;16;60;34;28.70;6.50;30.60;0.00;1003
2018-04-24;17;66;28;27.30;7.90;30.60;0.00;1000
2018-04-24;18;72;22;26.00;9.40;30.60;0.00;1000
2018-04-24;19;76;23;25.00;8.80;30.60;0.00;1000
2018-04-24;20;81;23;24.10;8.20;30.60;0.00;1000
2018-04-24;21;85;24;23.20;7.60;30.60;0.00;1000
2018-04-24;22;87;23;22.80;6.60;30.60;0.00;1000
2018-04-24;23;88;23;22.40;5.60;30.60;0.00;1000
2018-04-25;0;89;22;22.00;4.70;30.60;0.00;1000
2018-04-25;1;89;21;21.60;3.80;30.60;0.00;1000
2018-04-25;2;90;19;21.20;3.00;30.60;0.00;1000
2018-04-25;3;90;17;20.90;2.20;30.60;0.00;1000
2018-04-25;4;90;18;20.70;2.00;30.60;0.00;1000
2018-04-25;5;90;18;20.40;1.90;30.60;0.00;1000
2018-04-25;6;90;19;20.20;1.80;30.60;0.00;1000
2018-04-25;7;84;17;21.60;2.50;30.60;0.00;1000
2018-04-25;8;77;15;23.00;3.20;30.60;0.00;1000
2018-04-25;9;70;13;24.40;4.00;30.60;0.00;1000
2018-04-25;10;62;14;26.40;4.10;30.60;0.00;1000
2018-04-25;11;55;15;28.40;4.20;30.60;0.00;1000
2018-04-25;12;47;16;30.30;4.30;30.60;0.00;1000
2018-04-25;13;46;19;30.50;4.60;30.60;0.00;1000
2018-04-25;14;45;22;30.60;4.80;30.60;0.00;1000
2018-04-25;15;45;25;30.80;5.00;30.50;0.00;1000
2018-04-25;16;50;24;29.30;5.60;30.50;0.00;1000
2018-04-25;17;56;23;27.90;6.20;30.50;0.00;1000
2018-04-25;18;61;23;26.40;6.80;30.50;0.00;1000
2018-04-25;19;65;22;25.50;6.10;30.50;0.00;1000
2018-04-25;20;69;21;24.50;5.40;30.60;0.00;1000
2018-04-25;21;73;20;23.60;4.70;30.60;0.00;1000
2018-04-25;22;74;18;23.20;3.70;30.60;0.00;1000
2018-04-25;23;75;16;22.80;2.80;30.60;0.00;1000
2018-04-26;0;76;14;22.40;1.80;30.60;0.00;1000
2018-04-26;1;77;14;22.20;1.70;30.60;0.00;1000
2018-04-26;2;78;14;21.90;1.60;30.60;0.00;1000
2018-04-26;3;79;13;21.70;1.40;30.60;0.00;1000
2018-04-26;4;81;12;21.40;1.40;30.60;0.00;1000
2018-04-26;5;82;12;21.10;1.40;30.50;0.00;1000
2018-04-26;6;84;11;20.80;1.40;30.50;0.00;1000
2018-04-26;7;79;11;22.20;1.60;30.60;0.00;1000
2018-04-26;8;75;10;23.60;1.70;30.60;0.00;1000
2018-04-26;9;71;10;25.00;1.80;30.60;0.00;1000
2018-04-26;10;66;8;26.40;3.00;30.60;0.00;1000
2018-04-26;11;61;7;27.80;4.20;30.50;0.00;1000
2018-04-26;12;56;5;29.20;5.40;30.50;0.00;1000
2018-04-26;13;56;5;29.30;7.30;30.50;0.00;1000
2018-04-26;14;55;5;29.30;9.20;30.50;0.00;1000
2018-04-26;15;55;6;29.30;11.20;30.50;0.00;1000
2018-04-26;16;60;4;27.90;11.00;30.50;0.00;1000
2018-04-26;17;66;3;26.50;10.90;30.50;0.00;1000
2018-04-26;18;71;2;25.10;10.80;30.50;0.00;1000
2018-04-26;19;76;4;24.10;10.60;30.50;0.00;1000
2018-04-26;20;80;6;23.10;10.30;30.50;0.00;1000
2018-04-26;21;85;9;22.10;10.10;30.50;0.00;1000
2018-04-26;22;86;10;21.80;9.10;30.50;0.00;1000
2018-04-26;23;87;11;21.40;8.20;30.50;0.00;1000
2018-04-27;0;88;12;21.10;7.20;30.50;0.00;1000
2018-04-27;1;88;11;20.90;6.60;30.50;0.00;1000
2018-04-27;2;88;10;20.70;6.00;30.50;0.00;1000
2018-04-27;3;88;9;20.50;5.40;30.50;0.00;1000
2018-04-27;4;87;8;20.30;4.40;30.50;0.00;1000
2018-04-27;5;86;7;20.10;3.50;30.50;0.00;1000
2018-04-27;6;86;6;19.90;2.50;30.50;0.00;1000
2018-04-27;7;79;7;21.50;2.90;30.50;0.00;1000
2018-04-27;8;72;8;23.10;3.20;30.50;0.00;1000
2018-04-27;9;65;10;24.70;3.60;30.50;0.00;1000
2018-04-27;10;58;10;26.60;4.40;30.50;0.00;1000
2018-04-27;11;51;11;28.50;5.30;30.50;0.00;1000
2018-04-27;12;44;12;30.40;6.10;30.50;0.00;1000
2018-04-27;13;43;15;31.10;5.20;30.50;0.00;1000
2018-04-27;14;41;17;31.70;4.20;30.50;0.00;1000
2018-04-27;15;39;20;32.40;3.20;30.50;0.00;1000
2018-04-27;16;45;22;30.80;5.00;30.50;0.00;1000
2018-04-27;17;51;24;29.10;6.80;30.50;0.00;1003
2018-04-27;18;57;26;27.40;8.60;30.50;0.00;1003
2018-04-27;19;59;24;26.40;7.20;30.50;0.00;1003
2018-04-27;20;62;21;25.30;5.80;30.50;0.00;1000
2018-04-27;21;64;18;24.20;4.30;30.50;0.00;1000
2018-04-27;22;65;15;23.90;4.20;30.50;0.00;1000
2018-04-27;23;67;13;23.60;4.10;30.50;0.00;1000
2018-04-28;0;69;10;23.20;4.00;30.50;0.00;1000
2018-04-28;1;71;10;22.80;4.00;30.50;0.00;1000
2018-04-28;2;73;10;22.40;4.00;30.50;0.00;1000
2018-04-28;3;76;10;21.90;4.00;30.50;0.00;1000
2018-04-28;4;77;11;21.70;4.00;30.50;0.00;1000
2018-04-28;5;79;12;21.40;4.00;30.50;0.00;1000
2018-04-28;6;80;13;21.10;4.00;30.50;0.00;1000
2018-04-28;7;75;12;22.50;4.20;30.60;0.00;1000
2018-04-28;8;69;12;23.90;4.40;30.60;0.00;1000
2018-04-28;9;64;11;25.20;4.70;30.60;0.00;1000
2018-04-28;10;58;11;27.10;4.80;30.60;0.00;1000
2018-04-28;11;52;10;29.00;4.90;30.60;0.00;1000
2018-04-28;12;46;9;30.90;5.00;30.50;0.00;1000
2018-04-28;13;45;9;31.10;5.30;30.50;0.00;1000
2018-04-28;14;44;9;31.30;5.50;30.50;0.00;1000
2018-04-28;15;43;9;31.50;5.80;30.50;0.00;1000
2018-04-28;16;49;9;29.90;7.10;30.50;0.00;1000
2018-04-28;17;55;8;28.30;8.40;30.50;0.00;1000
2018-04-28;18;60;8;26.80;9.70;30.50;0.00;1000
2018-04-28;19;64;7;25.80;9.20;30.50;0.00;1000
2018-04-28;20;68;6;24.90;8.80;30.50;0.00;1000
2018-04-28;21;72;5;24.00;8.30;30.50;0.00;1000
2018-04-28;22;74;5;23.50;7.20;30.50;0.00;1000
2018-04-28;23;76;5;22.90;6.10;30.50;0.00;1000
2018-04-29;0;79;4;22.40;5.00;30.50;0.00;1000
2018-04-29;1;80;5;22.00;4.40;30.50;0.00;1000
2018-04-29;2;82;5;21.60;3.80;30.50;0.00;1000
2018-04-29;3;83;6;21.10;3.20;30.50;0.00;1000
2018-04-29;4;84;7;20.90;3.00;30.50;0.00;1000
2018-04-29;5;84;7;20.70;2.80;30.50;0.00;1000
2018-04-29;6;84;8;20.40;2.50;30.50;0.00;1000
2018-04-29;7;77;11;22.00;3.00;30.50;0.00;1000
2018-04-29;8;70;13;23.50;3.50;30.50;0.00;1000
2018-04-29;9;63;15;25.10;4.00;30.50;0.00;1000
2018-04-29;10;56;15;27.30;3.70;30.50;0.00;1000
2018-04-29;11;49;14;29.50;3.50;30.50;0.00;1000
2018-04-29;12;43;13;31.70;3.20;30.50;0.00;1000
2018-04-29;13;42;19;31.80;4.10;30.50;0.00;1000
2018-04-29;14;41;24;31.90;4.90;30.40;0.00;1003
2018-04-29;15;40;30;32.00;5.80;30.40;0.00;1003
2018-04-29;16;44;31;30.50;6.20;30.40;0.00;1003
2018-04-29;17;49;31;29.10;6.70;30.40;0.00;1003
2018-04-29;18;53;31;27.60;7.20;30.40;0.00;1003
2018-04-29;19;55;31;26.80;6.60;30.40;0.00;1003
2018-04-29;20;56;30;26.00;6.00;30.40;0.00;1003
2018-04-29;21;58;29;25.10;5.40;30.40;0.00;1003
2018-04-29;22;59;29;24.90;4.70;30.40;0.00;1003
2018-04-29;23;60;28;24.60;4.00;30.40;0.00;1003
2018-04-30;0;62;28;24.30;3.20;30.40;0.00;1003
2018-04-30;1;63;25;24.10;5.20;30.40;0.00;1003
2018-04-30;2;64;23;23.80;7.10;30.40;0.00;1000
2018-04-30;3;65;20;23.60;9.00;30.40;0.00;1000
2018-04-30;4;68;30;23.30;8.90;30.40;0.00;1000
2018-04-30;5;70;39;22.90;8.80;30.40;0.01;1240
2018-04-30;6;73;49;22.50;8.60;30.40;0.02;1240
2018-04-30;7;74;42;22.90;10.30;30.40;0.01;1240
2018-04-30;8;74;34;23.30;12.00;30.40;0.00;1003
2018-04-30;9;75;27;23.80;13.70;30.50;0.00;1003
2018-04-30;10;72;27;24.80;14.60;30.50;0.00;1003
2018-04-30;11;69;27;25.90;15.60;30.50;0.00;1003
2018-04-30;12;66;27;26.90;16.60;30.50;0.00;1003
2018-04-30;13;67;27;26.90;15.50;30.50;0.00;1003
2018-04-30;14;67;27;27.00;14.40;30.50;0.00;1003
2018-04-30;15;68;26;27.00;13.30;30.50;0.00;1003
2018-04-30;16;74;28;25.80;11.90;30.50;0.00;1003
2018-04-30;17;79;30;24.50;10.40;30.50;0.03;1063
2018-04-30;18;85;31;23.30;9.00;30.50;0.04;1063
2018-04-30;19;85;54;22.80;7.80;30.50;0.02;1063
2018-04-30;20;86;77;22.30;6.60;30.50;0.00;1009
2018-04-30;21;86;100;21.70;5.40;30.60;0.00;1009
2018-04-30;22;87;96;21.50;5.60;30.60;0.00;1009
2018-04-30;23;87;92;21.30;5.90;30.60;0.00;1009
2018-05-01;0;87;89;21.10;6.10;30.60;0.00;1009
2018-05-01;1;87;92;21.00;5.90;30.60;0.00;1009
2018-05-01;2;87;96;20.90;5.60;30.60;0.00;1009
2018-05-01;3;88;100;20.70;5.40;30.60;0.00;1009
2018-05-01;4;88;100;20.60;5.80;30.60;0.00;1009
2018-05-01;5;88;100;20.50;6.10;30.60;0.00;1009
2018-05-01;6;89;100;20.40;6.50;30.60;0.00;1009
2018-05-01;7;88;100;20.30;6.60;30.60;0.00;1009
2018-05-01;8;87;100;20.30;6.70;30.60;0.00;1009
2018-05-01;9;87;100;20.20;6.80;30.60;0.00;1009
2018-05-01;10;85;100;20.50;7.70;30.60;0.00;1009
2018-05-01;11;84;100;20.80;8.50;30.60;0.00;1009
2018-05-01;12;82;100;21.10;9.40;30.60;0.00;1009
2018-05-01;13;81;100;21.20;11.00;30.60;0.00;1009
2018-05-01;14;79;100;21.30;12.70;30.60;0.00;1009
2018-05-01;15;78;100;21.40;14.40;30.60;0.00;1009
2018-05-01;16;78;100;21.00;13.80;30.60;0.00;1009
2018-05-01;17;78;100;20.60;13.20;30.60;0.00;1009
2018-05-01;18;79;100;20.20;12.60;30.60;0.00;1009
2018-05-01;19;79;100;19.90;13.70;30.60;0.00;1009
2018-05-01;20;78;100;19.60;14.80;30.60;0.00;1009
2018-05-01;21;78;100;19.30;15.80;30.70;0.00;1009
2018-05-01;22;79;100;19.30;14.90;30.70;0.00;1009
2018-05-01;23;79;100;19.20;13.90;30.70;0.00;1009
2018-05-02;0;80;100;19.10;13.00;30.60;0.00;1009
2018-05-02;1;82;86;18.80;12.40;30.60;0.00;1009
2018-05-02;2;83;72;18.60;11.80;30.60;0.00;1003
2018-05-02;3;85;58;18.30;11.20;30.60;0.00;1003
2018-05-02;4;85;64;18.40;10.80;30.60;0.00;1003
2018-05-02;5;86;71;18.40;10.40;30.60;0.00;1006
2018-05-02;6;86;78;18.40;10.10;30.60;0.00;1006
2018-05-02;7;85;80;19.00;11.60;30.60;0.00;1006
2018-05-02;8;84;83;19.50;13.20;30.60;0.00;1006
2018-05-02;9;83;86;20.10;14.80;30.60;0.00;1006
2018-05-02;10;80;78;21.20;13.70;30.60;0.00;1006
2018-05-02;11;77;71;22.30;12.60;30.60;0.00;1006
2018-05-02;12;75;63;23.40;11.50;30.60;0.00;1006
2018-05-02;13;76;71;23.30;11.30;30.60;0.00;1006
2018-05-02;14;78;79;23.30;11.00;30.60;0.00;1006
2018-05-02;15;79;87;23.30;10.80;30.60;0.00;1006
2018-05-02;16;82;72;22.60;10.90;30.50;0.00;1006
2018-05-02;17;85;57;21.80;11.00;30.50;0.02;1240
2018-05-02;18;89;42;21.00;11.20;30.50;0.03;1240
2018-05-02;19;89;46;20.70;10.70;30.50;0.02;1240
2018-05-02;20;90;51;20.40;10.20;30.50;0.00;1003
2018-05-02;21;91;55;20.00;9.70;30.50;0.00;1003
2018-05-02;22;92;47;19.90;8.90;30.50;0.00;1003
2018-05-02;23;92;39;19.70;8.00;30.50;0.01;1063
2018-05-03;0;93;31;19.50;7.20;30.50;0.01;1063
2018-05-03;1;94;30;19.20;6.00;30.50;0.01;1063
2018-05-03;2;94;28;19.00;4.80;30.50;0.00;1030
2018-05-03;3;95;27;18.70;3.60;30.50;0.00;1030
2018-05-03;4;94;24;18.60;3.50;30.50;0.00;1030
2018-05-03;5;94;21;18.50;3.40;30.50;0.01;1063
2018-05-03;6;94;18;18.30;3.20;30.50;0.01;1063
2018-05-03;7;90;16;19.70;5.50;30.50;0.01;1063
2018-05-03;8;85;15;21.10;7.80;30.50;0.00;1000
2018-05-03;9;81;13;22.40;10.10;30.50;0.00;1000
2018-05-03;10;73;15;24.30;11.50;30.50;0.00;1000
2018-05-03;11;66;17;26.10;13.00;30.50;0.00;1000
2018-05-03;12;58;18;28.00;14.40;30.40;0.00;1000
2018-05-03;13;56;20;28.60;13.70;30.40;0.00;1000
2018-05-03;14;55;22;29.10;13.00;30.40;0.00;1000
2018-05-03;15;53;24;29.70;12.20;30.40;0.00;1000
2018-05-03;16;60;25;28.00;11.30;30.40;0.00;1000
2018-05-03;17;67;26;26.30;10.30;30.40;0.00;1003
2018-05-03;18;73;28;24.70;9.40;30.40;0.00;1003
2018-05-03;19;77;26;23.60;7.60;30.40;0.00;1003
2018-05-03;20;81;25;22.50;5.80;30.50;0.00;1000
2018-05-03;21;85;23;21.40;4.00;30.50;0.00;1000
2018-05-03;22;86;23;21.20;4.30;30.50;0.00;1000
2018-05-03;23;87;22;21.00;4.70;30.50;0.00;1000
2018-05-04;0;88;22;20.70;5.00;30.50;0.00;1000
2018-05-04;1;89;18;20.40;4.40;30.50;0.00;1000
2018-05-04;2;90;15;20.10;3.80;30.50;0.00;1000
2018-05-04;3;91;12;19.80;3.20;30.50;0.00;1000
2018-05-04;4;91;16;19.50;2.90;30.50;0.00;1000
2018-05-04;5;92;20;19.30;2.50;30.50;0.00;1000
2018-05-04;6;92;24;19.10;2.20;30.50;0.00;1000
2018-05-04;7;87;21;20.30;1.70;30.50;0.00;1000
2018-05-04;8;81;19;21.40;1.20;30.50;0.00;1000
2018-05-04;9;75;16;22.60;0.70;30.50;0.00;1000
2018-05-04;10;69;15;24.40;1.70;30.50;0.00;1000
2018-05-04;11;62;14;26.20;2.60;30.50;0.00;1000
2018-05-04;12;56;13;28.00;3.60;30.50;0.00;1000
2018-05-04;13;56;13;28.10;5.20;30.50;0.00;1000
2018-05-04;14;55;14;28.30;6.70;30.50;0.00;1000
2018-05-04;15;55;15;28.40;8.30;30.50;0.00;1000
2018-05-04;16;63;19;26.70;8.80;30.50;0.00;1000
2018-05-04;17;71;23;24.90;9.20;30.50;0.02;1063
2018-05-04;18;79;26;23.20;9.70;30.50;0.02;1063
2018-05-04;19;80;26;22.60;9.50;30.50;0.01;1063
2018-05-04;20;81;27;21.90;9.20;30.50;0.00;1003
2018-05-04;21;83;27;21.30;9.00;30.50;0.00;1003
2018-05-04;22;85;25;20.90;7.80;30.50;0.00;1003
2018-05-04;23;88;24;20.50;6.60;30.50;0.00;1000
2018-05-05;0;91;23;20.10;5.40;30.50;0.00;1000
2018-05-05;1;91;27;19.90;5.20;30.50;0.00;1000
2018-05-05;2;92;32;19.70;4.90;30.60;0.00;1003
2018-05-05;3;93;37;19.50;4.70;30.60;0.00;1003
2018-05-05;4;94;43;19.30;4.60;30.60;0.00;1003
2018-05-05;5;94;48;19.20;4.40;30.60;0.00;1030
2018-05-05;6;95;54;19.10;4.30;30.60;0.00;1030
2018-05-05;7;92;51;20.00;5.30;30.60;0.00;1030
2018-05-05;8;89;48;20.90;6.20;30.60;0.00;1003
2018-05-05;9;86;44;21.90;7.20;30.60;0.00;1003
2018-05-05;10;79;42;23.10;7.40;30.60;0.00;1003
2018-05-05;11;73;40;24.40;7.70;30.60;0.00;1003
2018-05-05;12;67;38;25.60;7.90;30.60;0.00;1003
2018-05-05;13;66;37;25.70;9.10;30.60;0.00;1003
2018-05-05;14;66;37;25.70;10.30;30.60;0.00;1003
2018-05-05;15;65;36;25.80;11.50;30.60;0.00;1003
2018-05-05;16;69;43;24.90;11.60;30.60;0.00;1003
2018-05-05;17;73;49;23.90;11.80;30.60;0.00;1003
2018-05-05;18;77;55;23.00;11.90;30.60;0.00;1003
2018-05-05;19;79;56;22.60;12.60;30.60;0.00;1003
2018-05-05;20;81;57;22.30;13.30;30.60;0.00;1003
2018-05-05;21;83;59;21.90;14.00;30.70;0.00;1003
2018-05-05;22;84;50;21.60;12.70;30.70;0.00;1003
2018-05-05;23;86;41;21.30;11.40;30.70;0.00;1003
2018-05-06;0;87;32;21.00;10.10;30.70;0.00;1003
2018-05-06;1;88;36;20.80;10.00;30.70;0.00;1003
2018-05-06;2;89;39;20.60;9.80;30.70;0.00;1003
2018-05-06;3;90;43;20.40;9.70;30.70;0.00;1003
2018-05-06;4;90;49;20.30;9.50;30.70;0.00;1003
2018-05-06;5;91;56;20.20;9.20;30.70;0.00;1006
2018-05-06;6;92;63;20.10;9.00;30.70;0.00;1006
2018-05-06;7;87;73;20.90;11.30;30.70;0.00;1006
2018-05-06;8;83;82;21.70;13.60;30.70;0.00;1009
2018-05-06;9;79;92;22.60;15.80;30.70;0.00;1009
2018-05-06;10;73;81;23.70;15.60;30.70;0.00;1009
2018-05-06;11;68;71;24.80;15.40;30.70;0.00;1003
2018-05-06;12;63;60;25.90;15.10;30.70;0.00;1003
2018-05-06;13;63;66;25.70;16.70;30.70;0.00;1003
2018-05-06;14;63;72;25.50;18.20;30.70;0.00;1006
2018-05-06;15;63;78;25.30;19.80;30.70;0.00;1006
2018-05-06;16;66;70;24.20;19.00;30.70;0.00;1006
2018-05-06;17;70;63;23.00;18.10;30.70;0.00;1003
2018-05-06;18;74;55;21.90;17.30;30.70;0.00;1003
2018-05-06;19;76;64;21.40;18.70;30.70;0.00;1003
2018-05-06;20;78;73;21.00;20.20;30.70;0.00;1006
2018-05-06;21;80;82;20.50;21.60;30.70;0.00;1006
2018-05-06;22;81;76;20.20;19.30;30.70;0.00;1006
2018-05-06;23;83;70;19.90;17.00;30.70;0.00;1006
2018-05-07;0;84;64;19.70;14.80;30.70;0.00;1006
2018-05-07;1;85;52;19.40;13.40;30.70;0.00;1006
2018-05-07;2;86;40;19.10;12.10;30.70;0.00;1003
2018-05-07;3;88;28;18.80;10.80;30.70;0.00;1003
2018-05-07;4;89;28;18.60;10.40;30.70;0.00;1003
2018-05-07;5;90;28;18.40;10.10;30.70;0.00;1003
2018-05-07;6;91;27;18.20;9.70;30.70;0.00;1003
2018-05-07;7;86;31;19.20;12.60;30.70;0.00;1003
