datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
2018-06-27 16:00:04,2,16,83,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,85,90,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,86,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,83,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,85,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,86,89,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,84,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-27 16:00:04,2,16,85,88,True,False,False,False,False,83,0,14.60,1.40,30.50,0.00,1000,Tráfego Livre,,,
2018-06-22 18:56:14,4,18,87,101,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,86,101,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,83,101,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,84,102,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,85,103,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,87,100,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,84,103,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,86,102,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,85,102,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,83,103,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,86,103,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,85,101,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,87,102,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,84,100,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,83,102,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,86,100,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,85,100,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:56:14,4,18,84,101,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Obstrução,,,
2018-06-22 18:18:12,4,18,84,102,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Outros,,,
2018-06-22 18:18:12,4,18,83,101,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Outros,,,
2018-06-22 18:18:12,4,18,83,103,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Outros,,,
2018-06-22 18:18:12,4,18,84,101,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Outros,,,
2018-06-22 18:18:12,4,18,84,103,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Outros,,,
2018-06-22 18:18:12,4,18,83,102,False,False,True,False,False,77,33,17.60,10.80,30.60,0.02,1240,Outros,,,
2018-06-19 16:45:58,1,16,94,90,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,107,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,105,100,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,92,90,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,106,99,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,104,101,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,93,91,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,94,91,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,106,66,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,107,66,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,92,91,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,93,90,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,106,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,108,66,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,106,100,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
