id,datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
765,2018-06-10 10:25:48,6,10,24,18,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,22,19,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,23,20,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,24,21,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,22,18,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,23,21,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,22,21,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,24,20,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,21,18,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,23,18,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
765,2018-06-10 10:25:48,6,10,21,19,False,False,False,False,False,69,58,15.80,5.00,30.40,0.01,1003,Obstrução,,,
767,2018-06-08 19:00:01,4,19,8,24,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
767,2018-06-08 19:00:01,4,19,7,24,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
767,2018-06-08 19:00:01,4,19,7,23,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
767,2018-06-08 19:00:01,4,19,8,23,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
768,2018-06-08 18:57:39,4,18,21,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
771,2018-06-08 18:50:25,4,18,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
772,2018-06-08 18:40:24,4,18,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
772,2018-06-08 18:40:24,4,18,18,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
772,2018-06-08 18:40:24,4,18,25,33,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
772,2018-06-08 18:40:24,4,18,10,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
772,2018-06-08 18:40:24,4,18,25,34,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
772,2018-06-08 18:40:24,4,18,13,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
773,2018-06-08 18:09:13,4,18,18,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
774,2018-06-08 18:06:19,4,18,13,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
774,2018-06-08 18:06:19,4,18,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
774,2018-06-08 18:06:19,4,18,13,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,38,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,26,24,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,27,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,29,28,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,37,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,28,29,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,36,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,36,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,26,28,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,33,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,38,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,37,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,25,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,34,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,28,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,26,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,29,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,27,29,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,35,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,28,30,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,34,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,36,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,27,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,29,31,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,33,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,33,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,37,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,25,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,32,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,28,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,38,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,35,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,27,28,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,23,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,28,31,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,32,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,26,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,27,24,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,29,30,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,33,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,37,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,31,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,25,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,31,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,32,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,30,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,35,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,34,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,38,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,30,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,26,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,27,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,29,29,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,21,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,37,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,31,14,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,28,28,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,31,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,36,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,27,30,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
775,2018-06-08 17:50:17,4,17,34,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
776,2018-06-08 17:50:17,4,17,20,39,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
776,2018-06-08 17:50:17,4,17,21,39,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
776,2018-06-08 17:50:17,4,17,23,34,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,18,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,13,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,14,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,16,23,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,13,29,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,17,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,18,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
777,2018-06-08 17:34:03,4,17,17,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,15,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,18,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,18,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,18,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,15,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,16,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
778,2018-06-08 17:34:02,4,17,14,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
779,2018-06-08 17:24:36,4,17,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
780,2018-06-08 17:18:04,4,17,13,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
780,2018-06-08 17:18:04,4,17,19,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
780,2018-06-08 17:18:04,4,17,17,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
780,2018-06-08 17:18:04,4,17,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
781,2018-06-08 16:48:09,4,16,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,15,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,25,33,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,18,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,25,34,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,15,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,16,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,10,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
781,2018-06-08 16:48:09,4,16,14,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
783,2018-06-08 15:49:58,4,15,23,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
783,2018-06-08 15:49:58,4,15,24,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
783,2018-06-08 15:49:58,4,15,24,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
783,2018-06-08 15:49:58,4,15,23,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
783,2018-06-08 15:49:58,4,15,23,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Livre,,
784,2018-06-08 15:30:45,4,15,23,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Pesado,,
784,2018-06-08 15:30:45,4,15,24,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Pesado,,
784,2018-06-08 15:30:45,4,15,24,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Pesado,,
784,2018-06-08 15:30:45,4,15,23,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Pesado,,
784,2018-06-08 15:30:45,4,15,23,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Tráfego Pesado,,
786,2018-06-08 14:46:25,4,14,13,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Livre,,,
787,2018-06-08 14:20:45,4,14,13,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Obstrução,,
788,2018-06-08 14:03:41,4,14,18,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
788,2018-06-08 14:03:41,4,14,18,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
789,2018-06-08 13:55:12,4,13,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
790,2018-06-08 13:38:16,4,13,21,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
790,2018-06-08 13:38:16,4,13,25,32,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
790,2018-06-08 13:38:16,4,13,21,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
790,2018-06-08 13:38:16,4,13,25,33,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
792,2018-06-08 13:16:03,4,13,17,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Livre,Tráfego Pesado,,
792,2018-06-08 13:16:03,4,13,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Livre,Tráfego Pesado,,
792,2018-06-08 13:16:03,4,13,18,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Livre,Tráfego Pesado,,
794,2018-06-08 12:36:55,4,12,15,32,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
795,2018-06-08 12:07:16,4,12,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Outros,,,
796,2018-06-08 11:53:16,4,11,22,28,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
796,2018-06-08 11:53:16,4,11,22,29,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
796,2018-06-08 11:53:16,4,11,23,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
797,2018-06-08 11:51:15,4,11,21,36,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
797,2018-06-08 11:51:15,4,11,23,34,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
797,2018-06-08 11:51:15,4,11,21,35,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
798,2018-06-08 11:19:18,4,11,20,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
798,2018-06-08 11:19:18,4,11,20,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
798,2018-06-08 11:19:18,4,11,21,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
799,2018-06-08 10:47:56,4,10,33,10,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
799,2018-06-08 10:47:56,4,10,33,11,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
799,2018-06-08 10:47:56,4,10,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
799,2018-06-08 10:47:56,4,10,34,10,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
800,2018-06-08 10:21:50,4,10,13,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
800,2018-06-08 10:21:50,4,10,16,23,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
800,2018-06-08 10:21:50,4,10,16,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
800,2018-06-08 10:21:50,4,10,17,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
800,2018-06-08 10:21:50,4,10,16,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
800,2018-06-08 10:21:50,4,10,17,23,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
801,2018-06-08 10:10:41,4,10,18,23,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
801,2018-06-08 10:10:41,4,10,16,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
802,2018-06-08 10:00:05,4,10,13,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Obstrução,,
802,2018-06-08 10:00:05,4,10,19,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Obstrução,,
802,2018-06-08 10:00:05,4,10,17,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Obstrução,,
802,2018-06-08 10:00:05,4,10,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Semáforo,Obstrução,,
803,2018-06-08 09:53:58,4,9,18,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
804,2018-06-08 09:21:39,4,9,21,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Obstrução,Tráfego Pesado,,
807,2018-06-08 08:54:11,4,8,13,22,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
807,2018-06-08 08:54:11,4,8,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
807,2018-06-08 08:54:11,4,8,13,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Incidentes,Tráfego Pesado,,
808,2018-06-08 08:25:16,4,8,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
808,2018-06-08 08:25:16,4,8,13,21,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,Tráfego Livre,,
809,2018-06-08 07:54:21,4,7,38,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,26,24,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,27,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,29,28,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,19,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,37,16,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,15,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,28,29,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,36,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,36,17,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,26,28,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,21,35,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,33,18,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,38,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,37,20,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,25,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,34,15,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,28,26,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,15,19,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,21,39,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,26,25,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
809,2018-06-08 07:54:21,4,7,29,27,False,False,False,False,False,68,0,10.80,14.80,30.60,0.00,1000,Tráfego Pesado,,,
